City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
347,El Viso Del Alcor,ES,37.3911,-5.7199,62.01,63,20,19.57,few clouds
348,Asau,RO,46.4333,26.4,34.0,86,97,17.27,overcast clouds
349,Morondava,MG,-20.2833,44.2833,85.51,72,100,10.4,overcast clouds
350,Mpika,ZM,-11.8343,31.4529,68.14,87,100,5.75,light rain
351,Sisimiut,GL,66.9395,-53.6735,20.46,83,0,7.49,clear sky
352,Laguna,US,38.421,-121.4238,46.99,87,90,6.91,overcast clouds
353,Cockburn Town,TC,21.4612,-71.1419,76.46,73,82,12.82,broken clouds
354,Egvekinot,RU,66.3167,-179.1667,-9.02,93,100,5.5,overcast clouds
355,Collie,AU,-33.3667,116.15,66.18,63,0,2.75,clear sky
356,Asaba,NG,6.2006,6.7338,99.23,11,10,5.01,clear sky
357,Ostrogozhsk,RU,50.8664,39.0756,34.99,97,100,11.72,overcast clouds
358,Kenai,US,60.5544,-151.2583,35.6,75,90,8.05,overcast clouds
359,Lashio,MM,22.9333,97.75,54.27,71,0,1.45,clear sky
360,Havre,FR,49.5833,0.3333,44.6,81,0,11.5,clear sky
361,Bambanglipuro,ID,-7.95,110.2833,79.16,81,100,3.29,moderate rain
362,Meaford,CA,44.6001,-80.583,26.6,86,99,11.5,light snow
363,Calama,CL,-22.4667,-68.9333,66.2,27,0,6.91,clear sky
364,Kavieng,PG,-2.5744,150.7967,80.85,71,92,4.94,overcast clouds
365,Lac Du Bonnet,CA,50.2536,-96.0612,-0.02,93,100,5.79,overcast clouds
366,Victoria,HK,22.2855,114.1577,69.01,83,0,5.23,clear sky
367,Yerbogachen,RU,61.2767,108.0108,-52.01,76,59,5.91,broken clouds
368,Lima,PE,-12.0432,-77.0282,75.99,73,0,3.44,clear sky
369,Pochutla,MX,15.7432,-96.4661,80.01,60,1,1.88,clear sky
370,Huarmey,PE,-10.0681,-78.1522,75.15,68,14,10.07,few clouds
371,Cape Coast,GH,5.1053,-1.2466,84.09,64,12,8.41,few clouds
372,Khatassy,RU,61.9036,129.6383,-58.0,51,90,2.24,fog
373,Laem Sing,TH,12.4816,102.0738,75.0,79,97,1.77,overcast clouds
374,Asahikawa,JP,43.7678,142.3703,14.47,95,98,2.15,overcast clouds
375,Farafangana,MG,-22.8167,47.8333,83.32,82,59,11.01,broken clouds
376,Comodoro Rivadavia,AR,-45.8667,-67.5,80.6,34,20,17.27,few clouds
377,Tamworth,GB,52.634,-1.6959,42.8,70,20,9.22,few clouds
378,Henties Bay,NA,-22.116,14.2845,73.0,80,100,8.12,overcast clouds
379,Jalu,LY,29.0331,21.5482,61.03,32,0,6.49,clear sky
380,Neryungri,RU,56.6709,124.6491,-32.53,80,69,2.86,broken clouds
381,Sao Filipe,CV,14.8961,-24.4956,78.22,53,25,9.31,scattered clouds
382,Tual,ID,-5.6667,132.75,84.56,73,100,7.0,light rain
383,Sichevita,RO,44.735,21.8486,55.4,50,0,23.02,clear sky
384,Broken Hill,AU,-31.95,141.4333,82.4,9,0,11.5,clear sky
385,Jojoima,SL,7.8792,-10.7878,92.14,33,100,1.66,overcast clouds
386,Kanniyakumari,IN,8.0833,77.5667,80.06,78,4,9.53,clear sky
387,Koboko,UG,3.4136,30.9599,83.16,32,100,6.02,overcast clouds
388,Gidam,IN,18.9833,81.4,68.36,42,0,0.78,clear sky
389,Paita,PE,-5.0892,-81.1144,77.0,65,40,19.57,scattered clouds
390,Nelson Bay,AU,-32.7167,152.15,73.99,68,25,5.75,scattered clouds
391,Kudahuvadhoo,MV,2.6708,72.8944,82.92,71,52,7.43,broken clouds
392,Terrace Bay,CA,48.7834,-87.1,-5.8,71,40,6.91,scattered clouds
393,Esil,KZ,51.9556,66.4042,0.91,93,100,11.81,overcast clouds
394,Aranos,NA,-24.1333,19.1167,88.47,34,89,15.64,overcast clouds
395,Narsaq,GL,60.9167,-46.05,19.4,53,1,3.44,clear sky
396,Sabang,ID,5.8933,95.3214,80.83,63,2,11.5,clear sky
397,Sechura,PE,-5.5569,-80.8222,78.12,59,16,11.5,few clouds
398,Kajaani,FI,64.2273,27.7285,10.4,79,90,14.97,light snow
399,Luwuk,ID,-0.9516,122.7875,78.31,75,35,4.12,scattered clouds
400,Yar-Sale,RU,66.8333,70.8333,-34.49,83,99,8.16,overcast clouds
401,Quatre Cocos,MU,-20.2078,57.7625,84.2,70,40,5.75,scattered clouds
402,Vanimo,PG,-2.6741,141.3028,78.82,74,100,1.1,overcast clouds
403,Xining,CN,36.6167,101.7667,25.57,63,0,1.97,clear sky
404,Bereda,ES,43.2686,-7.5406,51.01,70,31,13.0,scattered clouds
405,Bakel,SN,14.905,-12.4568,95.27,8,100,15.21,overcast clouds
406,Tupelo,US,34.2576,-88.7034,46.4,87,1,6.91,clear sky
407,Mitu,CO,1.1983,-70.1733,78.26,93,91,2.37,heavy intensity rain
408,Amalapuram,IN,16.5833,82.0167,77.0,88,0,8.05,mist
409,Bud,US,39.447,-86.1758,28.0,77,95,10.69,overcast clouds
410,Lompoc,US,34.6391,-120.4579,45.0,87,83,6.91,broken clouds
411,Bubaque,GW,11.2833,-15.8333,77.61,82,100,11.1,overcast clouds
412,Stromness,GB,58.965,-3.296,39.2,65,20,16.11,few clouds
413,Gayny,RU,60.3071,54.3241,-13.97,89,6,4.76,clear sky
414,Karaidel,RU,55.8337,56.9069,5.49,95,100,0.83,light snow
415,Waitati,NZ,-45.75,170.5667,62.01,70,100,4.0,overcast clouds
416,Almeirim,BR,-1.5233,-52.5817,81.77,73,85,4.59,light rain
417,Kulhudhuffushi,MV,6.6221,73.07,82.09,77,2,10.58,clear sky
418,Waipawa,NZ,-41.4122,175.5153,61.0,88,75,20.71,broken clouds
419,Buala,SB,-8.145,159.5921,78.93,72,75,6.91,broken clouds
420,Sept-Iles,CA,50.2001,-66.3821,9.0,78,96,6.91,overcast clouds
421,Almaznyy,RU,48.0448,40.045,39.2,87,0,6.71,clear sky
422,Amla,IN,21.9333,78.1167,64.09,31,0,2.95,clear sky
423,Sorland,NO,67.667,12.6934,28.4,74,40,41.43,scattered clouds
424,Samarinda,ID,-0.5,117.15,74.71,94,100,1.25,overcast clouds
425,Canon City,US,38.441,-105.2424,24.8,74,1,7.09,clear sky
426,Muana,BR,-1.5283,-49.2167,80.8,84,97,4.59,light rain
427,Awbari,LY,26.5921,12.7805,66.99,23,0,5.14,clear sky
428,Cabo San Lucas,MX,22.8909,-109.9124,62.6,82,1,2.3,clear sky
429,Cervo,ES,43.6702,-7.4101,53.01,76,6,4.0,clear sky
430,Healesville,AU,-37.65,145.5167,59.0,95,72,1.7,broken clouds
431,Palora,EC,-1.7,-77.9333,68.0,94,90,1.63,fog
432,Goderich,CA,43.7501,-81.7165,24.8,74,100,19.57,light snow
433,Sukhinichi,RU,54.0999,35.3425,31.41,99,100,10.13,overcast clouds
434,Pisco,PE,-13.7,-76.2167,72.0,83,20,6.91,few clouds
435,Doha,QA,25.2867,51.5333,62.6,59,0,13.8,clear sky
436,Salinopolis,BR,-0.6136,-47.3561,85.28,66,83,12.3,broken clouds
437,Purmerend,NL,52.505,4.9597,46.0,79,0,3.0,clear sky
438,Virginia Beach,US,36.8529,-75.978,48.0,49,75,8.05,broken clouds
439,Alofi,NU,-19.0595,-169.9187,77.0,94,97,3.44,light rain
440,Saint Anthony,US,45.0205,-93.218,3.2,71,1,3.44,clear sky
441,Boma,GH,7.0805,-2.1697,99.34,12,3,3.2,clear sky
442,Concordia,AR,-31.393,-58.0209,82.4,61,40,8.05,scattered clouds
443,Safranbolu,TR,41.2508,32.6942,34.52,86,52,2.33,broken clouds
444,Zhuhai,CN,22.2769,113.5678,69.8,77,20,4.61,few clouds
445,Bulaevo,KZ,54.9056,70.4439,-6.38,92,100,4.88,overcast clouds
446,Vardo,NO,70.3705,31.1107,17.6,67,40,28.77,scattered clouds
447,Coahuayana,MX,18.7333,-103.6833,69.8,60,40,3.91,scattered clouds
448,Shebunino,RU,46.4339,141.8603,15.91,88,100,10.51,overcast clouds
449,Skjervoy,NO,70.0311,20.9714,12.2,57,75,27.63,snow
450,Inhambane,MZ,-23.865,35.3833,82.4,78,75,16.11,broken clouds
451,Mahebourg,MU,-20.4081,57.7,84.2,70,40,5.75,scattered clouds
452,Bria,CF,6.5423,21.9863,98.06,14,0,5.46,clear sky
453,Dinguiraye,GN,11.3,-10.7167,93.65,10,90,5.97,overcast clouds
454,Domoni,KM,-12.2569,44.5319,82.81,77,85,7.16,overcast clouds
455,Bauska,LV,56.4075,24.1906,37.4,81,0,16.11,clear sky
456,Yeppoon,AU,-23.1333,150.7333,75.2,69,100,5.75,overcast clouds
457,Epalinges,CH,46.5518,6.6683,50.0,86,100,4.56,overcast clouds
458,Acapulco,MX,16.8634,-99.8901,73.4,88,1,2.57,clear sky
459,Tortoli,IT,39.9256,9.6572,57.0,62,87,11.01,overcast clouds
460,Thunder Bay,CA,48.4001,-89.3168,-2.0,65,20,10.36,few clouds
461,Sembe,CG,1.6481,14.5806,94.77,23,85,2.37,overcast clouds
462,Ambon,ID,-3.6954,128.1814,78.8,89,40,5.75,scattered clouds
463,Marevo,RU,57.3146,32.0804,32.52,96,100,9.64,overcast clouds
464,Douentza,ML,14.9951,-2.9517,88.32,11,100,13.73,overcast clouds
465,Amga,RU,60.8953,131.9608,-53.57,68,70,1.03,broken clouds
466,Solton,RU,52.8429,86.4787,11.62,96,100,5.82,snow
467,Touros,BR,-5.1989,-35.4608,86.0,58,40,12.66,scattered clouds
468,Inuvik,CA,68.3499,-133.7218,5.0,78,37,3.44,scattered clouds
469,Bilma,NE,18.6853,12.9164,77.65,15,2,6.8,clear sky
470,Yulara,AU,-25.2406,130.9889,91.4,9,100,6.91,overcast clouds
471,Beian,NO,63.6559,9.5683,42.8,61,0,25.32,clear sky
472,West Helena,US,34.5507,-90.6418,46.4,93,1,8.05,clear sky
473,Khudumelapye,BW,-23.8833,24.75,91.4,18,19,10.4,few clouds
474,Kano,NG,12.0001,8.5167,78.8,17,51,12.66,haze
475,Puerto Madryn,AR,-42.7692,-65.0385,80.56,30,0,10.0,clear sky
476,Southbridge,US,42.0751,-72.0334,35.01,63,4,8.88,clear sky
477,Champerico,GT,14.3,-91.9167,75.2,64,0,4.14,clear sky
478,Kahului,US,20.8947,-156.47,71.6,68,1,13.8,clear sky
479,Kyzyl-Suu,KG,42.3414,78.0056,18.1,91,100,7.96,snow
480,Brae,GB,60.3964,-1.353,39.2,75,40,18.41,light snow
481,Port Keats,AU,-14.25,129.55,81.28,78,100,5.59,overcast clouds
482,Tucuma,BR,-0.1833,-50.05,80.26,88,99,7.25,light rain
483,Bose,IT,45.4612,8.0137,39.0,90,100,4.16,moderate rain
484,Worpswede,DE,53.2167,8.9333,44.01,70,20,16.11,few clouds
485,Priboj,BA,44.6028,18.9314,59.0,55,40,5.75,scattered clouds
486,Saint-Louis,SN,16.3333,-15.0,93.22,9,99,17.56,overcast clouds
487,Nishihara,JP,26.1842,127.7558,71.6,94,75,8.05,light rain
488,Junction City,US,39.0286,-96.8314,28.99,69,20,16.11,few clouds
489,Maceio,BR,-9.6658,-35.7353,86.0,54,40,12.66,scattered clouds
490,Pitimbu,BR,-7.4706,-34.8086,89.6,55,75,14.97,broken clouds
491,Burnie,AU,-41.0667,145.9167,57.0,86,93,3.0,overcast clouds
492,San Buenaventura,MX,27.0833,-101.5333,57.0,88,40,4.61,scattered clouds
493,Gimli,CA,50.6336,-96.9907,5.0,85,100,4.61,overcast clouds
494,Mezhdurechensk,RU,53.6942,88.0603,13.32,94,100,5.73,light snow
495,Shumyachi,RU,53.8583,32.4242,30.7,98,100,9.91,overcast clouds
496,Namatanai,PG,-3.6667,152.4333,79.7,72,100,4.92,overcast clouds
497,Eltham,NZ,-39.4292,174.3,53.01,93,51,3.27,broken clouds
498,Marion,US,39.7684,-86.1555,28.99,68,75,12.66,broken clouds
499,Atambua,ID,-9.1061,124.8925,76.39,87,100,1.57,overcast clouds
500,Cataguases,BR,-21.3892,-42.6967,81.0,25,52,3.76,broken clouds
501,Mizque,BO,-17.941,-65.3402,65.23,52,85,6.04,overcast clouds
502,Kuito,AO,-12.3833,16.9333,74.3,52,91,7.7,overcast clouds
503,Bathsheba,BB,13.2167,-59.5167,84.2,65,40,14.97,scattered clouds
504,Ligayan,PH,4.6533,119.4706,82.17,77,100,4.56,overcast clouds
505,Belmonte,BR,-15.8631,-38.8828,82.4,69,40,8.05,scattered clouds
506,Bagdarin,RU,54.4333,113.6,-14.15,84,100,1.21,overcast clouds
507,Les Cayes,HT,18.2,-73.75,79.59,73,76,6.64,broken clouds
508,Lensk,RU,60.7253,114.9278,-42.63,77,68,3.53,broken clouds
509,Dosso,NE,13.049,3.1937,89.65,11,5,12.84,clear sky
510,Ouadda,CF,8.0777,22.4007,94.26,17,0,4.92,clear sky
511,Solginskiy,RU,61.05,41.3428,-3.86,91,100,10.0,snow
512,Havelock,US,34.8791,-76.9013,50.0,50,75,8.05,broken clouds
513,Phan Thiet,VN,10.9333,108.1,74.23,85,100,3.22,overcast clouds
514,Victoria Point,AU,-27.5833,153.3,75.0,68,9,1.01,clear sky
515,Mabaruma,GY,8.2,-59.7833,78.01,93,77,4.03,broken clouds
516,Warmbad,NA,-28.45,18.7333,101.73,17,47,4.94,scattered clouds
517,Hamilton,US,39.1834,-84.5333,33.01,69,75,10.36,broken clouds
518,Kuching,MY,1.55,110.3333,78.8,89,40,2.3,scattered clouds
519,Khash,IR,28.2211,61.2158,37.24,64,86,7.52,overcast clouds
520,Daru,PG,-9.0763,143.2092,80.22,84,100,5.37,light rain
521,Lehututu,BW,-23.9667,21.8667,92.17,22,26,14.41,scattered clouds
522,Mount Isa,AU,-20.7333,139.5,78.8,65,24,4.61,few clouds
523,Genhe,CN,50.7833,121.5167,-10.8,88,67,2.1,broken clouds
524,Lianzhou,CN,24.7811,112.3825,57.13,72,25,3.94,scattered clouds
525,Trimbak,IN,19.9333,73.55,68.86,47,0,2.33,clear sky
526,Freeport,US,40.6576,-73.5832,44.01,49,75,16.11,broken clouds
527,Gat,IL,31.61,34.7642,60.01,46,5,3.76,clear sky
528,Kyrylivka,UA,46.3759,35.3675,43.14,85,83,14.12,broken clouds
529,Grand-Santi,GF,4.25,-54.3833,79.77,72,83,3.69,broken clouds
530,Bataipora,BR,-22.2953,-53.2711,77.14,83,96,5.82,overcast clouds
531,Kampot,KH,10.6167,104.1833,75.2,83,20,1.14,few clouds
532,Coihaique,CL,-45.5752,-72.0662,68.0,52,75,6.91,broken clouds
533,Nortelandia,BR,-14.4547,-56.8028,83.01,69,97,4.07,overcast clouds
534,Black River,JM,18.0264,-77.8487,82.99,69,20,8.05,few clouds
535,Gilbues,BR,-9.8317,-45.3439,90.91,39,0,9.24,clear sky
536,Bongandanga,CD,1.5,21.05,95.29,22,62,2.86,broken clouds
537,Praxedis Guerrero,MX,31.3667,-106.0167,43.0,93,40,6.91,scattered clouds
538,Helena,US,46.5927,-112.0361,21.2,79,90,1.92,overcast clouds
539,Zhuanghe,CN,39.7008,122.9911,25.0,64,68,5.23,broken clouds
540,Sozopol,BG,42.4167,27.7,50.0,81,20,5.75,few clouds
541,Aberdeen,GB,57.1437,-2.0981,37.99,75,100,16.11,overcast clouds
542,Tenenkou,ML,14.4572,-4.9169,91.94,10,63,13.87,broken clouds
543,Crotone,IT,39.0851,17.1178,57.2,82,0,20.71,clear sky
544,Kununurra,AU,-15.7667,128.7333,80.6,100,100,6.91,overcast clouds
545,Gujan-Mestras,FR,44.6333,-1.0667,50.0,62,62,18.41,broken clouds
546,Marawi,PH,7.9986,124.2928,75.0,92,100,1.99,overcast clouds
547,Sloboda,RU,51.1421,40.3021,33.76,98,100,10.49,overcast clouds
548,Ada,US,43.4166,-116.1262,32.0,93,90,5.75,fog
549,Isangel,VU,-19.55,169.2667,77.18,86,99,12.97,overcast clouds
550,Conde,BR,-7.2597,-34.9075,89.6,55,75,14.97,broken clouds
551,Tygda,RU,53.1167,126.3333,-19.73,87,32,3.91,scattered clouds
552,Pasni,PK,25.2631,63.471,66.2,35,0,33.35,clear sky
553,Ust-Omchug,RU,61.15,149.6333,-27.78,72,76,4.85,broken clouds
554,Juye,CN,35.3947,116.0883,45.0,1,100,4.61,overcast clouds
555,Novobirilyussy,RU,56.9514,90.6661,3.87,93,98,7.14,overcast clouds
556,Tilichiki,RU,60.4667,166.1,-0.54,95,100,10.31,light snow
557,Sitrah,BH,26.1547,50.6206,59.0,63,20,26.46,few clouds
558,Torrevieja,ES,37.9787,-0.6822,69.8,24,20,11.5,few clouds
559,Aktau,KZ,43.65,51.2,41.0,70,90,8.95,overcast clouds
560,Anloga,GH,5.7947,0.8973,89.6,58,20,8.05,few clouds
561,Kutoarjo,ID,-7.7169,109.9128,57.99,10,100,2.91,moderate rain
562,Vrangel,RU,42.7297,133.0839,19.33,81,0,8.93,clear sky
563,Shelburne,CA,44.0787,-80.2041,26.6,86,90,3.44,light snow
564,Harper,LR,4.375,-7.7169,82.98,70,21,5.7,few clouds
565,Manacapuru,BR,-3.2997,-60.6206,86.0,66,40,9.22,scattered clouds
566,Gboko,NG,7.3179,8.9951,97.21,10,100,8.37,overcast clouds
567,Karasjok,NO,69.4719,25.5112,10.4,67,75,12.66,broken clouds
568,Salalah,OM,17.0151,54.0924,82.4,24,85,12.66,overcast clouds
569,Caravelas,BR,-17.7125,-39.2481,84.81,55,0,8.43,clear sky
570,Luau,AO,-10.7073,22.2247,66.42,95,97,5.84,overcast clouds
571,Autun,FR,46.95,4.3,46.99,93,75,9.22,light rain
572,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,95.36,37,59,2.84,broken clouds
573,Tommot,RU,58.9564,126.2925,-33.48,80,72,1.7,broken clouds
574,Bilibino,RU,68.0546,166.4372,-15.52,84,100,3.18,overcast clouds
575,Katobu,ID,-4.9408,122.5276,76.48,89,9,0.81,heavy intensity rain
576,Shenjiamen,CN,29.9576,122.298,48.49,98,100,12.15,overcast clouds
577,Neiafu,TO,-18.65,-173.9833,78.8,83,75,6.91,light rain
578,Labrea,BR,-7.2586,-64.7981,74.17,96,99,2.89,overcast clouds
579,Whitehaven,GB,54.549,-3.5841,37.0,90,100,1.99,overcast clouds
580,Reo,BF,12.3167,-2.4667,93.6,9,6,11.05,clear sky
581,Shingu,JP,33.7333,135.9833,54.57,87,100,3.74,overcast clouds
582,San Ramon,US,37.7799,-121.978,48.0,93,90,10.36,overcast clouds
583,Melville,US,40.7934,-73.4151,44.01,57,0,7.0,clear sky
584,Vanavara,RU,60.34,102.2797,-37.25,79,100,9.64,overcast clouds
585,Baculin,PH,7.4525,126.5842,77.86,79,100,5.91,overcast clouds
586,Coquimbo,CL,-29.9533,-71.3436,64.4,77,75,4.61,broken clouds
587,Zeya,RU,53.75,127.2667,-20.67,85,67,2.77,broken clouds
588,Yonibana,SL,8.4447,-12.245,94.95,32,96,1.86,overcast clouds
589,Butwal,NP,27.7006,83.4484,57.56,65,0,3.98,clear sky
590,Zapolyarnyy,RU,69.4154,30.8136,1.4,85,0,14.97,clear sky
591,Kondagaon,IN,19.6,81.6667,65.48,41,0,4.23,clear sky
592,Ust-Nera,RU,64.5667,143.2,-29.99,74,77,1.72,broken clouds
593,Komsomolskiy,UZ,40.4272,71.7189,26.6,86,90,16.11,snow
594,Mehriz,IR,31.5917,54.4318,39.2,30,0,6.91,clear sky
595,Machico,PT,32.7,-16.7667,69.8,68,20,8.05,few clouds
596,Hasaki,JP,35.7333,140.8333,45.0,76,75,5.75,broken clouds
597,Nenjiang,CN,49.1833,125.2167,-6.68,88,11,4.07,few clouds
598,Siniscola,IT,40.5719,9.6922,59.0,63,75,14.97,light rain
599,Suntar,RU,62.1444,117.6319,-53.12,76,55,3.51,broken clouds
600,Bandundu,CD,-3.3167,17.3667,89.53,53,70,2.37,broken clouds
601,Lazarev,RU,52.225,141.5131,-10.59,84,82,6.49,broken clouds
602,Zhigansk,RU,66.7697,123.3711,-42.16,79,100,8.52,overcast clouds
603,Vikhorevka,RU,56.1201,101.1636,-5.8,84,75,6.71,light snow
604,Ramhormoz,IR,31.28,49.6035,59.0,44,0,11.5,clear sky
605,Kavali,IN,14.9167,79.9833,76.37,75,0,7.34,clear sky
606,Marzuq,YE,14.4,46.4667,63.66,30,86,5.37,overcast clouds
607,Oga,IT,46.4631,10.347,46.99,100,90,2.3,overcast clouds
608,Mamontovo,RU,52.7055,81.6244,-4.81,91,100,7.58,overcast clouds
609,Alto Araguaia,BR,-17.3147,-53.2153,82.4,59,100,3.18,overcast clouds
610,Micheweni,TZ,-4.9667,39.8333,82.33,76,60,15.1,broken clouds
611,Abha,SA,18.2164,42.5053,66.2,55,0,4.61,clear sky
612,Diego De Almagro,CL,-26.3667,-70.05,82.17,16,0,9.46,clear sky
613,Sassandra,CI,4.95,-6.0833,82.31,71,31,4.76,light rain
614,Shepsi,RU,44.0361,39.1489,45.39,60,1,14.34,clear sky
615,Cap Malheureux,MU,-19.9842,57.6142,82.0,71,3,5.01,clear sky
616,Kalmunai,LK,7.4167,81.8167,77.77,81,3,7.99,clear sky
617,Guia De Isora,ES,28.2115,-16.7795,73.4,64,20,19.57,few clouds
618,Santarem,BR,-2.4431,-54.7083,75.2,94,40,11.5,light rain
619,Huangmei,CN,30.1924,116.025,50.65,90,100,1.43,overcast clouds
620,Mandalgovi,MN,45.7625,106.2708,10.9,85,45,3.47,scattered clouds
621,Atasu,KZ,48.6814,71.6433,-0.38,92,100,15.57,light snow
622,Vung Tau,VN,10.346,107.0843,75.65,87,92,10.02,overcast clouds
623,Sao Joao Da Barra,BR,-21.6403,-41.0511,87.8,51,40,11.5,scattered clouds
624,Baker City,US,44.7749,-117.8344,32.0,86,90,1.39,fog
625,Rancho Veloz,CU,22.8806,-80.3917,66.2,88,1,2.3,heavy intensity rain
626,Kirkuk,IQ,35.4681,44.3922,45.25,54,0,9.4,clear sky
627,Mbandaka,CD,0.0487,18.2603,85.87,52,63,1.72,broken clouds
628,Semnan,IR,35.5729,53.3971,30.7,82,0,1.25,clear sky
629,Portland,US,45.5234,-122.6762,42.01,87,75,4.03,broken clouds
630,Bowen,AU,-20.0167,148.2333,71.6,88,94,5.75,overcast clouds
631,Bonavista,CA,48.6499,-53.1147,28.0,100,100,12.66,light snow
632,Porto De Moz,BR,-1.7483,-52.2383,80.82,84,75,4.16,broken clouds
633,Digha,IN,21.6833,87.55,67.44,63,0,6.49,clear sky
634,Portsmouth,GB,50.799,-1.0913,50.0,80,73,1.01,broken clouds
635,Nevers,FR,46.9167,3.3333,39.99,95,100,4.0,overcast clouds
636,Kinsale,IE,51.7075,-8.5306,43.0,81,75,11.5,broken clouds
637,Goundam,ML,16.4145,-3.6708,86.88,11,91,15.23,overcast clouds
638,Lorengau,PG,-2.0226,147.2712,80.28,69,78,3.71,broken clouds
639,Sakakah,SA,29.9697,40.2064,51.8,16,0,5.75,clear sky
640,Baykit,RU,61.67,96.37,-36.29,76,100,5.01,overcast clouds
641,Avera,US,33.194,-82.5271,48.2,78,90,4.61,moderate rain
642,Aksarka,RU,66.5606,67.7975,-38.72,81,31,5.26,scattered clouds
643,Ustrzyki Dolne,PL,49.4304,22.5938,41.0,81,79,24.0,broken clouds
644,Gushi,CN,34.6425,109.5843,41.11,59,0,5.66,clear sky
645,Albolote,ES,37.2309,-3.6551,57.2,47,75,20.71,broken clouds
646,Miraflores,MX,19.2167,-98.8083,59.0,41,1,1.9,clear sky
647,Sola,VU,-13.8833,167.55,80.94,78,100,12.73,overcast clouds
648,Hojo,JP,33.9766,132.7777,52.0,94,100,10.94,moderate rain
649,Hovd,MN,48.0056,91.6419,9.55,84,10,0.65,clear sky
650,Kayerkan,RU,69.3497,87.7602,-38.09,76,27,2.71,scattered clouds
651,Tabou,CI,4.423,-7.3528,82.87,70,9,6.04,light rain
652,Upington,ZA,-28.4478,21.2561,89.6,48,75,6.91,broken clouds
653,Haapiti,PF,-17.5667,-149.8667,78.01,74,0,23.0,clear sky
654,Poronaysk,RU,49.2167,143.1167,-8.32,84,0,6.51,clear sky
655,Bairnsdale,AU,-37.8333,147.6167,63.0,85,94,2.46,overcast clouds
656,Lazaro Cardenas,MX,17.9583,-102.2,79.27,59,46,4.54,scattered clouds
657,El Alto,PE,-4.2714,-81.2147,77.0,65,40,19.57,scattered clouds
658,Eirunepe,BR,-6.6603,-69.8736,80.24,89,82,2.84,moderate rain
659,Pangody,RU,65.85,74.4859,-44.66,79,44,7.9,scattered clouds
660,Dalbandin,PK,28.8947,64.4101,49.19,37,60,5.55,broken clouds
661,Dakar,SN,14.6937,-17.4441,77.0,47,88,9.22,overcast clouds
662,Luganville,VU,-15.5333,167.1667,80.35,79,98,3.02,overcast clouds
663,Ilam,NP,26.9167,87.9167,51.08,76,31,2.26,scattered clouds
664,Crossville,US,35.949,-85.0269,37.0,100,90,4.61,mist
665,Tharad,IN,24.3961,71.6267,61.18,64,0,2.51,clear sky
666,Ziarat,PK,30.3823,67.7282,34.02,65,85,10.98,overcast clouds
667,Vilyuysk,RU,63.7553,121.6247,-54.89,70,91,2.71,overcast clouds
668,Sonqor,IR,34.7837,47.6004,35.6,35,0,11.5,clear sky
669,Cauquenes,CL,-35.9671,-72.3225,87.08,27,0,11.16,clear sky
670,Santa Fe,AR,-31.6333,-60.7,90.0,54,8,4.0,clear sky
671,Itoman,JP,26.1247,127.6694,71.6,94,75,8.05,light rain
672,Gemena,CD,3.25,19.7667,97.81,15,51,4.72,broken clouds
673,Iesolo,IT,45.5331,12.6448,48.0,100,75,10.36,moderate rain
674,Yebaishou,CN,41.3975,119.6408,13.62,86,3,0.43,clear sky
675,Kabompo,ZM,-13.5927,24.2008,74.84,84,88,3.69,moderate rain
676,Cayenne,GF,4.9333,-52.3333,84.2,74,75,10.36,broken clouds
677,Yining,CN,29.0361,114.5636,51.96,88,100,2.64,overcast clouds
678,Narasannapeta,IN,18.4167,84.05,72.01,82,0,5.5,clear sky
679,Seoul,KR,37.5683,126.9778,39.2,93,75,2.3,mist
680,Abdanan,IR,32.9926,47.4198,43.99,54,0,5.64,clear sky
681,Taltal,CL,-25.4,-70.4833,71.08,60,3,7.49,clear sky
682,Colares,PT,38.7992,-9.4469,59.0,72,75,16.11,broken clouds
683,Siguiri,GN,11.6667,-9.5,96.66,9,72,6.08,broken clouds
